"x","y","z","mean"
5.600000000000000533e+00,6.000000000000000888e-01,6.000000000000000888e-01,2.571063865314504682e+01
5.800000000000000711e+00,6.000000000000000888e-01,6.000000000000000888e-01,2.198002881883697057e+01
4.800000000000000711e+00,8.000000000000002665e-01,6.000000000000000888e-01,2.215053807380883200e+01
5.000000000000000000e+00,8.000000000000002665e-01,6.000000000000000888e-01,2.418819684610067711e+01
5.200000000000000178e+00,8.000000000000002665e-01,6.000000000000000888e-01,2.530110376985354748e+01
5.400000000000000355e+00,8.000000000000002665e-01,6.000000000000000888e-01,2.486554357566160078e+01
5.600000000000000533e+00,8.000000000000002665e-01,6.000000000000000888e-01,2.279590032595716309e+01
4.800000000000000711e+00,1.000000000000000000e+00,6.000000000000000888e-01,2.112947045115585709e+01
5.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000888e-01,2.215011376170180313e+01
5.200000000000000178e+00,1.000000000000000000e+00,6.000000000000000888e-01,2.243377741929818825e+01
5.400000000000000355e+00,1.000000000000000000e+00,6.000000000000000888e-01,2.166287778962903232e+01
5.000000000000000000e+00,1.200000000000000178e+00,6.000000000000000888e-01,2.011189142020738174e+01
5.000000000000000000e+00,-1.000000000000000000e+00,8.000000000000000444e-01,2.026555594403228611e+01
5.200000000000000178e+00,-1.000000000000000000e+00,8.000000000000000444e-01,2.105917408276349079e+01
5.400000000000000355e+00,-1.000000000000000000e+00,8.000000000000000444e-01,2.096841520948363780e+01
5.600000000000000533e+00,-1.000000000000000000e+00,8.000000000000000444e-01,2.005107699322755721e+01
