45,07.000594,3
45,07.100414,1
45,07.200445,4
45,07.300499,4
45,07.400458,2
45,07.500843,5
45,07.600714,3
45,07.700619,0
45,07.800440,3
45,07.901169,2
45,08.000866,0
45,08.100450,3
45,08.200429,3
45,08.300399,2
45,08.401043,3
45,08.500491,0
45,08.600485,2
45,08.700316,1
45,08.800442,4
45,08.900402,3
45,09.002258,3
45,09.100412,2
45,09.200421,2
45,09.300464,2
45,09.400486,2
45,09.500796,1
45,09.600467,4
45,09.700411,1
45,09.800503,4
45,09.900484,7
45,10.001446,2
45,10.100437,4
45,10.200449,7
45,10.300469,5
45,10.400473,2
45,10.500573,3
45,10.600460,0
45,10.700368,5
45,10.800515,2
45,10.900908,2
45,11.000476,2
45,11.100377,4
45,11.200405,3
45,11.300361,0
45,11.400773,3
45,11.501653,2
45,11.600508,1
45,11.700455,3
45,11.800422,4
45,11.900423,5
45,12.000578,1
45,12.100446,1
45,12.200398,2
45,12.300401,4
45,12.400414,6
45,12.500641,3
45,12.600441,6
45,12.700438,4
45,12.800514,4
45,12.900497,2
45,13.000560,2
45,13.100608,1
45,13.200439,8
45,13.300419,3
45,13.400477,5
45,13.500701,3
45,13.600495,2
45,13.700450,4
45,13.800522,2
45,13.900533,5
45,14.000674,4
45,14.100478,2
45,14.200504,3
45,14.300468,1
45,14.400533,1
45,14.500478,6
45,14.602023,4
45,14.700477,4
45,14.800531,2
45,14.900514,0
45,15.000530,4
45,15.100497,1
45,15.200418,4
45,15.300532,4
45,15.400484,2
45,15.500614,3
45,15.600722,8
45,15.700552,2
45,15.800533,3
45,15.900589,2
45,16.000604,3
45,16.100581,3
45,16.200449,7
45,16.300528,4
45,16.400486,4
45,16.501209,1
45,16.600473,4
45,16.700577,3
45,16.800577,5
45,16.900478,2
45,17.000578,3
45,17.102520,2
45,17.200486,3
45,17.300486,4
45,17.400503,4
45,17.503741,1
45,17.600553,3
45,17.700599,2
45,17.800483,3
45,17.900506,4
45,18.000541,0
45,18.100589,2
45,18.200524,4
45,18.301455,2
45,18.400504,2
45,18.500723,2
45,18.600803,4
45,18.700520,6
45,18.800568,1
45,18.900507,3
45,19.001088,4
45,19.100500,1
45,19.200501,2
45,19.300543,2
45,19.400546,3
45,19.500625,6
45,19.600646,1
45,19.700568,3
45,19.800645,2
45,19.900494,3
45,20.000551,2
45,20.100567,3
45,20.200457,4
45,20.300498,2
45,20.400562,0
45,20.500599,0
45,20.600544,3
45,20.700527,2
45,20.800549,3
45,20.900487,2
45,21.000638,2
45,21.100564,0
45,21.200539,0
45,21.300520,5
45,21.400523,0
45,21.500714,3
45,21.600547,7
45,21.700513,2
45,21.800599,4
45,21.900524,3
45,22.000815,3
45,22.100636,2
45,22.200567,2
45,22.300573,2
45,22.400631,3
45,22.500606,4
45,22.600518,3
45,22.700572,3
45,22.800517,3
45,22.900545,9
45,23.000678,2
45,23.100571,3
45,23.200795,3
45,23.300554,1
45,23.400725,1
45,23.500681,6
45,23.600571,3
45,23.700617,2
45,23.800549,3
45,23.900592,1
45,24.000702,6
45,24.100577,4
45,24.200556,2
45,24.300559,11
45,24.400717,5
45,24.500645,8
45,24.600451,4
45,24.700551,4
45,24.800568,1
45,24.900632,3
45,25.000793,3
45,25.100536,1
45,25.200559,3
45,25.300632,3
45,25.400658,5
45,25.500864,1
45,25.600529,4
45,25.700544,4
45,25.800571,5
45,25.900628,1
45,26.001075,3
45,26.100644,5
45,26.200585,3
45,26.300544,2
45,26.400584,6
45,26.500758,0
45,26.600613,1
45,26.700594,3
45,26.800643,5
45,26.900846,3
45,27.000656,4
45,27.100561,2
45,27.200604,6
45,27.300659,2
45,27.400611,7
45,27.500641,5
45,27.600554,3
45,27.700594,2
45,27.800614,7
45,27.900562,2
45,28.000561,5
45,28.100531,5
45,28.200650,4
45,28.300627,5
45,28.400554,7
45,28.500632,5
45,28.600574,4
45,28.700521,4
45,28.800631,3
45,28.900573,6
45,29.000635,3
45,29.100573,5
45,29.200589,4
45,29.300678,4
45,29.400588,4
45,29.500785,8
45,29.600601,6
45,29.700615,3
45,29.800728,8
45,29.900574,3
45,30.000876,8
45,30.100697,5
45,30.200606,7
45,30.300607,4
45,30.400578,5
45,30.501128,3
45,30.600548,3
45,30.700566,7
45,30.800657,3
45,30.900623,3
45,31.000752,2
45,31.100635,6
45,31.200647,4
45,31.300575,4
45,31.400586,1
45,31.500833,4
45,31.600581,2
45,31.700682,2
45,31.800725,5
45,31.900557,3
45,32.000704,10
45,32.100636,4
45,32.200538,2
45,32.300596,4
45,32.400639,4
45,32.500829,8
45,32.600555,3
45,32.700566,8
45,32.800757,3
45,32.900764,5
45,33.000653,2
45,33.100553,7
45,33.200652,2
45,33.300676,4
45,33.400622,6
45,33.500936,3
45,33.600655,2
45,33.700776,2
45,33.800642,5
45,33.900553,4
45,34.000804,4
45,34.100667,4
45,34.201655,6
45,34.300671,4
45,34.400654,7
45,34.502847,2
45,34.600716,6
45,34.700691,3
45,34.800664,4
45,34.900715,6
45,35.000820,2
45,35.101149,4
45,35.200749,5
45,35.300769,7
45,35.400689,4
45,35.500669,2
45,35.600698,8
45,35.700644,4
45,35.800657,1
45,35.900703,2
45,36.000998,5
45,36.100700,2
45,36.200650,6
45,36.300711,4
45,36.401204,5
45,36.500682,8
45,36.600723,5
45,36.700685,2
45,36.800689,4
45,36.900915,9
45,37.000625,3
45,37.100594,4
45,37.200732,4
45,37.300624,5
45,37.400679,5
45,37.500621,5
45,37.600673,4
45,37.700626,6
45,37.800668,2
45,37.900662,3
45,38.000821,5
45,38.101710,4
45,38.200619,8
45,38.301244,4
45,38.400744,3
45,38.500689,6
45,38.600673,4
45,38.700787,2
45,38.800688,7
45,38.900677,4
45,39.000660,4
45,39.100735,4
45,39.200654,7
45,39.300664,7
45,39.400667,2
45,39.500732,6
45,39.600709,7
45,39.700683,2
45,39.800671,7
45,39.900595,4
45,40.005064,12
45,40.100687,6
45,40.200702,2
45,40.300683,5
45,40.400689,5
45,40.501211,3
45,40.600844,4
45,40.700715,7
45,40.802676,3
45,40.900833,8
45,41.001609,2
45,41.100738,7
45,41.200752,3
45,41.300712,5
45,41.400767,6
45,41.500776,9
45,41.600898,6
45,41.700770,4
45,41.800766,4
45,41.900610,7
45,42.000723,6
45,42.100733,4
45,42.201008,3
45,42.301228,7
45,42.401158,4
45,42.500731,3
45,42.601530,3
45,42.701288,3
45,42.801141,6
45,42.900702,7
45,43.001215,7
45,43.101274,7
45,43.200874,2
45,43.300830,6
45,43.400814,6
45,43.501011,6
45,43.601145,6
45,43.701245,5
45,43.801116,5
45,43.900768,8
45,44.000833,5
45,44.101180,5
45,44.201000,2
45,44.301015,3
45,44.400923,4
45,44.500777,10
45,44.600789,10
45,44.700714,5
45,44.800752,5
45,44.900795,2
45,45.001034,11
45,45.101005,6
45,45.200797,8
45,45.300866,5
45,45.400826,7
45,45.500802,3
45,45.601036,7
45,45.700737,9
45,45.800719,5
45,45.900715,6
45,46.000968,7
45,46.100702,5
45,46.200755,4
45,46.300772,9
45,46.400755,5
45,46.500925,6
45,46.600841,4
45,46.700753,9
45,46.800715,3
45,46.900732,5
45,47.001043,2
45,47.100785,3
45,47.200769,10
45,47.300721,2
45,47.400844,5
45,47.502076,8
45,47.600721,5
45,47.700822,3
45,47.800807,1
45,47.900889,4
45,48.000719,6
45,48.100718,8
45,48.200798,1
45,48.300699,7
45,48.400757,4
45,48.500809,4
45,48.600869,8
45,48.702876,3
45,48.800843,7
45,48.900686,6
45,49.000763,7
45,49.100772,1
45,49.200818,3
45,49.300783,2
45,49.400782,8
45,49.500926,6
45,49.600851,7
45,49.700856,11
45,49.800918,5
45,49.900712,10
45,50.000801,7
45,50.100713,5
45,50.201018,5
45,50.300760,2
45,50.400723,6
45,50.500905,5
45,50.600788,6
45,50.700748,6
45,50.800828,5
45,50.900735,6
45,51.000866,6
45,51.100743,9
45,51.200744,4
45,51.300802,9
45,51.400769,3
45,51.500871,4
45,51.600783,3
45,51.700984,8
45,51.800948,9
45,51.900708,3
45,52.000749,4
45,52.100848,10
45,52.200809,5
45,52.301042,9
45,52.400797,5
45,52.500785,8
45,52.600787,12
45,52.700902,5
45,52.800912,5
45,52.900776,8
45,53.001125,7
45,53.100878,5
45,53.200900,5
45,53.300931,6
45,53.400810,4
45,53.500895,4
45,53.600953,3
45,53.700868,5
45,53.800844,7
45,53.900842,7
45,54.000812,4
45,54.100904,3
45,54.200855,5
45,54.301111,2
45,54.400778,2
45,54.500875,1
45,54.600860,4
45,54.701481,7
45,54.801091,5
45,54.900807,5
45,55.000846,4
45,55.100783,11
45,55.200967,6
45,55.300763,8
45,55.400765,4
45,55.500842,4
45,55.600828,8
45,55.700819,9
45,55.800832,7
45,55.900915,6
45,56.002638,9
45,56.100873,10
45,56.200832,4
45,56.300861,6
45,56.401035,5
45,56.504822,11
45,56.601989,7
45,56.700843,5
45,56.800804,5
45,56.900818,3
45,57.000977,9
45,57.100836,6
45,57.200865,6
45,57.300852,7
45,57.400812,1
45,57.506980,3
45,57.600886,6
45,57.700877,3
45,57.802453,1
45,57.900828,3
45,58.001261,7
45,58.100816,4
45,58.200806,5
45,58.300816,2
45,58.400955,5
45,58.500946,7
45,58.600840,3
45,58.700754,2
45,58.800842,3
45,58.900858,5
45,59.000869,2
45,59.100792,4
45,59.201138,6
45,59.300811,5
45,59.400904,8
45,59.500959,5
45,59.600867,5
45,59.700829,8
45,59.800873,5
45,59.900840,12
46,00.003160,10
46,00.100868,8
46,00.200888,10
46,00.301234,5
46,00.400768,5
46,00.500973,10
46,00.600989,7
46,00.700911,8
46,00.800811,6
46,00.900876,6
46,01.000953,7
46,01.101552,3
46,01.200912,7
46,01.300828,5
46,01.400952,7
46,01.502793,6
46,01.601020,8
46,01.700886,9
46,01.800990,9
46,01.900826,5
46,02.001615,11
46,02.100886,10
46,02.200910,5
46,02.300905,8
46,02.400803,14
46,02.500902,7
46,02.600896,8
46,02.700892,9
46,02.800926,6
46,02.900981,8
46,03.001088,9
46,03.100985,10
46,03.200917,4
46,03.300850,11
46,03.400919,9
46,03.500957,7
46,03.600916,5
46,03.700860,6
46,03.800933,6
46,03.900974,10
46,04.001078,3
46,04.100951,8
46,04.201069,8
46,04.300928,5
46,04.400886,4
46,04.501124,7
46,04.600947,9
46,04.700940,8
46,04.800888,8
46,04.900866,7
46,05.002449,9
46,05.100915,7
46,05.201025,9
46,05.300947,5
46,05.400886,9
46,05.501145,7
46,05.600958,6
46,05.703371,11
46,05.800941,8
46,05.900874,9
46,06.001235,7
46,06.101238,8
46,06.201107,13
46,06.300906,9
46,06.400879,9
46,06.503565,7
46,06.600915,7
46,06.700912,8
46,06.800918,14
46,06.900923,10
46,07.000885,14
46,07.101128,13
46,07.200875,14
46,07.301020,12
46,07.401005,14
46,07.501035,6
46,07.600941,14
46,07.701125,10
46,07.801291,11
46,07.900905,11
46,08.001191,9
46,08.101039,7
46,08.201022,12
46,08.300900,12
46,08.400958,9
46,08.501005,11
46,08.600971,7
46,08.700985,9
46,08.800949,10
46,08.900877,10
46,09.000973,7
46,09.100946,8
46,09.200962,7
46,09.301036,14
46,09.400960,10
46,09.500929,9
46,09.600944,12
46,09.700943,7
46,09.800962,9
46,09.900929,14
46,10.003042,7
46,10.101028,10
46,10.200933,10
46,10.301026,6
46,10.400942,9
46,10.501469,10
46,10.600962,7
46,10.700991,10
46,10.800938,8
46,10.900985,8
46,11.001166,8
46,11.100994,13
46,11.200973,8
46,11.300982,5
46,11.401052,7
46,11.501132,16
46,11.600959,12
46,11.701060,4
46,11.800964,8
46,11.901066,12
46,12.001093,6
46,12.100953,6
46,12.200988,14
46,12.301042,11
46,12.400918,5
46,12.500972,19
46,12.601001,12
46,12.701012,10
46,12.801217,14
46,12.900930,6
46,13.000888,7
46,13.100996,11
46,13.201158,4
46,13.300931,6
46,13.400929,12
46,13.501433,8
46,13.600931,11
46,13.700994,11
46,13.801054,8
46,13.901148,13
46,14.003912,8
46,14.101174,11
46,14.200976,10
46,14.301103,12
46,14.400980,11
46,14.501189,8
46,14.601343,7
46,14.701082,15
46,14.801043,12
46,14.900913,12
46,15.001002,10
46,15.101017,13
46,15.201028,7
46,15.301162,8
46,15.400993,12
46,15.504194,11
46,15.600990,17
46,15.701053,14
46,15.801016,15
46,15.901169,12
46,16.001134,9
46,16.101025,8
46,16.201012,8
46,16.301057,9
46,16.401012,6
46,16.501076,8
46,16.602300,6
46,16.700975,15
46,16.800996,15
46,16.901164,9
46,17.000946,8
46,17.101070,6
46,17.201048,8
46,17.300984,8
46,17.401019,4
46,17.501172,13
46,17.601038,10
46,17.701110,5
46,17.800995,8
46,17.901013,4
46,18.001003,11
46,18.101034,13
46,18.200950,13
46,18.301024,10
46,18.400972,11
46,18.501020,16
46,18.601150,7
46,18.701013,9
46,18.801035,7
46,18.900948,9
46,19.003676,10
46,19.101263,8
46,19.200988,13
46,19.301205,9
46,19.401063,9
46,19.501159,8
46,19.601041,7
46,19.700974,18
46,19.801232,12
46,19.901049,9
46,20.001038,4
46,20.101022,5
46,20.201013,13
46,20.301120,10
46,20.401064,5
46,20.500998,6
46,20.601065,10
46,20.701008,6
46,20.801078,9
46,20.900966,8
46,21.001008,4
46,21.101058,10
46,21.201132,6
46,21.301028,6
46,21.400959,9
46,21.502141,17
46,21.601232,10
46,21.702230,8
46,21.801291,8
46,21.900992,11
46,22.001467,13
46,22.102343,14
46,22.201078,4
46,22.301063,9
46,22.401049,6
46,22.501133,10
46,22.601139,8
46,22.701022,9
46,22.801058,6
46,22.901075,12
46,23.001129,5
46,23.101089,12
46,23.201747,10
46,23.301271,9
46,23.401041,7
46,23.502007,14
46,23.601203,13
46,23.701110,11
46,23.801915,12
46,23.901076,10
46,24.001334,15
46,24.101406,8
46,24.201082,6
46,24.301227,7
46,24.401294,8
46,24.501195,15
46,24.601106,6
46,24.701192,10
46,24.801056,10
46,24.901185,6
46,25.001180,8
46,25.101299,10
46,25.201135,7
46,25.301175,11
46,25.401176,12
46,25.501109,14
46,25.601562,13
46,25.701118,6
46,25.801048,6
46,25.901191,6
46,26.001334,4
46,26.101058,10
46,26.201139,7
46,26.301301,9
46,26.401056,14
46,26.501053,9
46,26.601205,12
46,26.701458,11
46,26.801109,3
46,26.901509,10
46,27.001531,8
46,27.101032,6
46,27.201087,6
46,27.301146,13
46,27.401113,11
46,27.501231,4
46,27.601038,12
46,27.701097,6
46,27.801487,9
46,27.901094,14
46,28.001130,14
46,28.101574,9
46,28.201289,12
46,28.301198,9
46,28.401295,3
46,28.501250,11
46,28.601349,11
46,28.701049,11
46,28.801077,13
46,28.901476,12
46,29.001184,13
46,29.101191,11
46,29.201126,6
46,29.301056,13
46,29.401038,7
46,29.502156,12
46,29.601053,10
46,29.701046,7
46,29.801077,4
46,29.901291,9
46,30.001193,9
46,30.101045,8
46,30.201214,14
46,30.301056,10
46,30.401233,7
46,30.501452,10
46,30.601202,4
46,30.701357,4
46,30.801252,10
46,30.901421,8
46,31.001067,4
46,31.101039,9
46,31.201143,7
46,31.301128,12
46,31.401108,7
46,31.503514,10
46,31.601123,8
46,31.701136,11
46,31.801095,11
46,31.901112,7
46,32.001144,14
46,32.101131,13
46,32.201068,13
46,32.301118,11
46,32.401093,11
46,32.501923,10
46,32.601056,9
46,32.701090,6
46,32.801082,11
46,32.901362,5
46,33.003225,11
46,33.101045,14
46,33.201020,6
46,33.301081,14
46,33.401052,9
46,33.501119,5
46,33.601072,9
46,33.701102,13
46,33.801073,8
46,33.901099,8
46,34.001185,11
46,34.101097,10
46,34.201113,9
46,34.301084,9
46,34.401061,14
46,34.501167,4
46,34.602401,11
46,34.701112,11
46,34.801267,10
46,34.901228,10
46,35.001622,12
46,35.101311,11
46,35.201207,6
46,35.301188,17
46,35.401231,12
46,35.502434,14
46,35.601257,11
46,35.701189,10
46,35.801251,9
46,35.901246,12
46,36.001549,11
46,36.101262,10
46,36.201221,11
46,36.301635,14
46,36.401539,12
46,36.501230,11
46,36.601188,11
46,36.701155,5
46,36.801195,13
46,36.901169,11
46,37.001142,13
46,37.101147,9
46,37.201178,8
46,37.301111,10
46,37.401145,16
46,37.501186,15
46,37.601177,13
46,37.701163,16
46,37.801189,7
46,37.901079,24
46,38.001230,15
46,38.101168,13
46,38.201149,9
46,38.301150,13
46,38.401275,18
46,38.501222,12
46,38.601149,18
46,38.701193,16
46,38.801142,13
46,38.901156,15
46,39.008424,10
46,39.101131,14
46,39.201231,14
46,39.301199,17
46,39.401196,14
46,39.501173,10
46,39.601132,14
46,39.701141,11
46,39.801123,11
46,39.901154,13
46,40.003592,15
46,40.101181,14
46,40.201296,8
46,40.301215,10
46,40.401174,20
46,40.501128,20
46,40.601159,18
46,40.701136,23
46,40.801155,23
46,40.901134,19
46,41.001196,16
46,41.101137,17
46,41.201161,25
46,41.301170,24
46,41.401147,38
46,41.501222,15
46,41.601170,21
46,41.701101,26
46,41.801158,10
46,41.901128,33
46,42.001238,30
46,42.101237,26
46,42.201157,21
46,42.301158,25
46,42.401200,39
46,42.502780,29
46,42.601132,34
46,42.701157,23
46,42.801163,35
46,42.901146,32
46,43.001176,34
46,43.101118,34
46,43.201147,23
46,43.301580,41
46,43.401210,41
46,43.501266,28
46,43.601114,44
46,43.701195,51
46,43.801222,36
46,43.901157,32
46,44.001391,43
46,44.101128,41
46,44.201134,42
46,44.301171,42
46,44.401150,40
46,44.501211,32
46,44.601173,47
46,44.701175,48
46,44.801191,54
46,44.901196,52
46,45.001694,55
46,45.101246,58
46,45.201180,56
46,45.301147,74
46,45.401203,54
46,45.501246,51
46,45.601193,47
46,45.701187,63
46,45.801169,65
46,45.901153,64
46,46.001518,70
46,46.101181,48
46,46.201173,56
46,46.301169,71
46,46.401203,56
46,46.501248,64
46,46.601209,69
46,46.701137,74
46,46.801154,76
46,46.901174,65
46,47.001193,68
46,47.101265,68
46,47.202002,65
46,47.301200,73
46,47.401230,55
46,47.501306,70
46,47.601253,71
46,47.701246,85
46,47.801227,63
46,47.901189,84
46,48.001378,68
46,48.101217,78
46,48.201207,70
46,48.301261,81
46,48.401260,62
46,48.501209,59
46,48.601166,65
46,48.701173,62
46,48.801226,75
46,48.901269,78
46,49.001174,49
46,49.101199,76
46,49.201250,57
46,49.301185,61
46,49.401298,60
46,49.501334,64
46,49.601275,59
46,49.701270,74
46,49.801282,69
46,49.901279,70
46,50.001379,64
46,50.101327,63
46,50.201231,79
46,50.301293,63
46,50.401283,74
46,50.501319,57
46,50.601297,63
46,50.701329,55
46,50.801699,68
46,50.901513,56
46,51.001321,42
46,51.101220,49
46,51.201282,60
46,51.301241,51
46,51.401482,56
46,51.502678,40
46,51.601272,44
46,51.701282,47
46,51.801260,40
46,51.901292,49
46,52.001279,38
46,52.101287,49
46,52.201213,44
46,52.301286,41
46,52.401285,43
46,52.501313,46
46,52.601258,36
46,52.701280,31
46,52.801243,37
46,52.901231,29
46,53.001379,33
46,53.101222,39
46,53.201235,39
46,53.301280,29
46,53.401296,36
46,53.501673,33
46,53.601262,36
46,53.701271,38
46,53.801286,24
46,53.901253,31
46,54.001277,32
46,54.101280,29
46,54.201221,36
46,54.301409,30
46,54.401196,23
46,54.501354,28
46,54.601212,19
46,54.701257,27
46,54.801251,18
46,54.901253,33
46,55.001278,27
46,55.101269,34
46,55.201312,24
46,55.301259,22
46,55.401214,28
46,55.501314,33
46,55.601258,34
46,55.701261,31
46,55.801297,26
46,55.901249,27
46,56.001276,21
46,56.101207,32
46,56.201213,29
46,56.301194,27
46,56.401287,23
46,56.501354,27
46,56.601271,26
46,56.701281,27
46,56.801371,24
46,56.901380,25
46,57.001427,19
46,57.101300,20
46,57.201306,21
46,57.301332,23
46,57.401315,28
46,57.501352,15
46,57.601317,20
46,57.701280,21
46,57.801321,23
46,57.901319,28
46,58.001351,19
46,58.101279,25
46,58.201297,20
46,58.301952,22
46,58.401257,13
46,58.501480,23
46,58.601292,17
46,58.701271,19
46,58.801295,22
46,58.901284,15
46,59.001467,23
46,59.101289,21
46,59.201268,20
46,59.301260,28
46,59.401295,23
46,59.502095,15
46,59.601511,23
46,59.701279,19
46,59.801317,16
46,59.901280,21
47,00.001269,26
47,00.101313,22
47,00.201290,23
47,00.301276,27
47,00.401339,12
47,00.501488,24
47,00.602140,17
47,00.701289,14
47,00.801314,12
47,00.901298,11
47,01.001304,15
47,01.101295,16
47,01.201309,14
47,01.301320,14
47,01.401310,13
47,01.501595,14
47,01.601300,12
47,01.701329,16
47,01.801295,16
47,01.901377,13
47,02.001323,23
47,02.101310,16
47,02.201331,16
47,02.302761,19
47,02.401275,17
47,02.501323,21
47,02.601323,21
47,02.701309,19
47,02.801323,18
47,02.901314,23
47,03.001342,22
47,03.101348,14
47,03.201325,21
47,03.301322,14
47,03.401309,25
47,03.501326,15
47,03.601308,15
47,03.701317,15
47,03.801371,11
47,03.901354,13
47,04.001420,18
47,04.101322,15
47,04.201349,13
47,04.301404,19
47,04.401340,12
47,04.501393,18
47,04.601351,12
47,04.701422,10
47,04.801337,10
47,04.901375,10
47,05.001382,20
47,05.101363,9
47,05.201342,11
47,05.301366,17
47,05.401328,16
47,05.501292,9
47,05.601345,13
47,05.701356,19
47,05.801398,14
47,05.901316,15
47,06.001565,18
47,06.101356,17
47,06.201345,9
47,06.301404,9
47,06.401482,16
47,06.502262,22
47,06.601464,12
47,06.701496,13
47,06.801355,6
47,06.901382,11
47,07.001366,21
47,07.101404,18
47,07.201394,14
47,07.301369,13
47,07.401337,17
47,07.501343,21
47,07.601392,11
47,07.701365,11
47,07.801337,14
47,07.901371,17
47,08.001372,16
47,08.101367,9
47,08.201414,15
47,08.301335,14
47,08.401354,10
47,08.501385,13
47,08.601360,12
47,08.701349,17
47,08.801342,11
47,08.901367,18
47,09.001507,8
47,09.101394,16
47,09.201377,10
47,09.301377,17
47,09.401370,10
47,09.501394,14
47,09.601382,16
47,09.701358,13
47,09.801379,14
47,09.901373,12
47,10.001358,26
47,10.101406,17
47,10.201384,14
47,10.301393,14
47,10.401360,16
47,10.501411,17
47,10.601424,8
47,10.701366,12
47,10.801392,14
47,10.901461,13
47,11.001421,14
47,11.101425,11
47,11.201424,11
47,11.301380,16
47,11.401391,14
47,11.501395,10
47,11.601411,14
47,11.701385,13
47,11.801360,15
47,11.903182,9
47,12.001388,14
47,12.101403,22
47,12.201427,13
47,12.301403,18
47,12.401345,14
47,12.501427,18
47,12.601483,16
47,12.701475,18
47,12.801435,15
47,12.901653,7
47,13.001385,15
47,13.101416,10
47,13.201388,21
47,13.301368,10
47,13.401560,12
47,13.501428,12
47,13.601418,8
47,13.701420,10
47,13.801429,12
47,13.901462,11
47,14.001392,12
47,14.101417,15
47,14.201439,12
47,14.301472,9
47,14.401462,15
47,14.501439,8
47,14.601418,19
47,14.701444,12
47,14.801392,10
47,14.901437,15
47,15.003223,9
47,15.101438,15
47,15.201534,6
47,15.301450,11
47,15.401435,12
47,15.501428,10
47,15.601432,15
47,15.701428,10
47,15.801447,15
47,15.901438,11
47,16.001543,22
47,16.101441,10
47,16.201402,15
47,16.301428,14
47,16.401474,9
47,16.501421,14
47,16.601457,14
47,16.701417,14
47,16.801564,14
47,16.901464,20
47,17.001452,10
47,17.101443,11
47,17.201456,9
47,17.301434,13
47,17.401573,13
47,17.501412,7
47,17.601504,18
47,17.701447,14
47,17.801506,13
47,17.901469,15
47,18.002756,11
47,18.101433,16
47,18.202838,14
47,18.301469,13
47,18.401441,19
