"x","y","z","mean"
5.400000000000000355e+00,-7.999999999999998224e-01,8.000000000000000444e-01,2.351556512801873566e+01
5.800000000000000711e+00,-7.999999999999998224e-01,8.000000000000000444e-01,2.097335537385763971e+01
6.200000000000000178e+00,-7.999999999999998224e-01,8.000000000000000444e-01,1.728535866273669441e+01
4.599999999999999645e+00,-3.999999999999999112e-01,8.000000000000000444e-01,2.010273226940680047e+01
5.000000000000000000e+00,-3.999999999999999112e-01,8.000000000000000444e-01,2.767945883638105897e+01
5.400000000000000355e+00,-3.999999999999999112e-01,8.000000000000000444e-01,3.006094921986538893e+01
5.800000000000000711e+00,-3.999999999999999112e-01,8.000000000000000444e-01,2.589713508023051958e+01
6.200000000000000178e+00,-3.999999999999999112e-01,8.000000000000000444e-01,2.042549907845184620e+01
6.600000000000000533e+00,-3.999999999999999112e-01,8.000000000000000444e-01,1.717344576129690381e+01
7.000000000000000000e+00,-3.999999999999999112e-01,8.000000000000000444e-01,1.658010070004841197e+01
7.400000000000000355e+00,-3.999999999999999112e-01,8.000000000000000444e-01,1.567294133369170339e+01
4.599999999999999645e+00,0.000000000000000000e+00,8.000000000000000444e-01,2.138292942419475651e+01
5.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,3.114472360775697979e+01
5.400000000000000355e+00,0.000000000000000000e+00,8.000000000000000444e-01,3.463716239587718349e+01
5.800000000000000711e+00,0.000000000000000000e+00,8.000000000000000444e-01,2.888776656352826322e+01
6.200000000000000178e+00,0.000000000000000000e+00,8.000000000000000444e-01,2.131279777387670293e+01
6.600000000000000533e+00,0.000000000000000000e+00,8.000000000000000444e-01,1.662351166948693404e+01
7.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,1.635661383229028232e+01
7.400000000000000355e+00,0.000000000000000000e+00,8.000000000000000444e-01,1.537860534054718720e+01
4.200000000000000178e+00,4.000000000000003553e-01,8.000000000000000444e-01,1.561276905291826544e+01
4.599999999999999645e+00,4.000000000000003553e-01,8.000000000000000444e-01,2.192717341801016673e+01
5.000000000000000000e+00,4.000000000000003553e-01,8.000000000000000444e-01,3.078158818271949215e+01
5.400000000000000355e+00,4.000000000000003553e-01,8.000000000000000444e-01,3.418069451490487154e+01
5.800000000000000711e+00,4.000000000000003553e-01,8.000000000000000444e-01,2.780352241463233298e+01
6.200000000000000178e+00,4.000000000000003553e-01,8.000000000000000444e-01,1.899811990983790011e+01
4.200000000000000178e+00,8.000000000000002665e-01,8.000000000000000444e-01,1.676409842689937335e+01
4.599999999999999645e+00,8.000000000000002665e-01,8.000000000000000444e-01,2.146289562537256757e+01
5.000000000000000000e+00,8.000000000000002665e-01,8.000000000000000444e-01,2.718577408922709893e+01
5.400000000000000355e+00,8.000000000000002665e-01,8.000000000000000444e-01,2.887703966452942694e+01
5.800000000000000711e+00,8.000000000000002665e-01,8.000000000000000444e-01,2.354744169831819178e+01
6.200000000000000178e+00,8.000000000000002665e-01,8.000000000000000444e-01,1.606041095251816131e+01
4.200000000000000178e+00,1.200000000000000178e+00,8.000000000000000444e-01,1.729599620805295856e+01
4.599999999999999645e+00,1.200000000000000178e+00,8.000000000000000444e-01,2.007897442761566253e+01
5.000000000000000000e+00,1.200000000000000178e+00,8.000000000000000444e-01,2.220314402297866252e+01
5.400000000000000355e+00,1.200000000000000178e+00,8.000000000000000444e-01,2.187400573342647192e+01
5.800000000000000711e+00,1.200000000000000178e+00,8.000000000000000444e-01,1.864044612503784393e+01
4.200000000000000178e+00,1.600000000000000089e+00,8.000000000000000444e-01,1.654717215757009896e+01
4.599999999999999645e+00,1.600000000000000089e+00,8.000000000000000444e-01,1.792667413933623166e+01
5.000000000000000000e+00,1.600000000000000089e+00,8.000000000000000444e-01,1.817707704339715136e+01
5.400000000000000355e+00,1.600000000000000089e+00,8.000000000000000444e-01,1.712113087146304480e+01
5.800000000000000711e+00,1.600000000000000089e+00,8.000000000000000444e-01,1.525274149168546067e+01
4.200000000000000178e+00,2.000000000000000000e+00,8.000000000000000444e-01,1.519037249575536563e+01
4.599999999999999645e+00,2.000000000000000000e+00,8.000000000000000444e-01,1.581267720375453401e+01
5.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000444e-01,1.561587329940647351e+01
5.000000000000000000e+00,-1.600000000000000089e+00,1.200000000000000178e+00,1.619957416159359198e+01
5.400000000000000355e+00,-1.600000000000000089e+00,1.200000000000000178e+00,1.637658963610923379e+01
5.800000000000000711e+00,-1.600000000000000089e+00,1.200000000000000178e+00,1.552252602926215808e+01
4.599999999999999645e+00,-1.199999999999999956e+00,1.200000000000000178e+00,1.720418326720554347e+01
5.000000000000000000e+00,-1.199999999999999956e+00,1.200000000000000178e+00,2.028757365288362280e+01
5.400000000000000355e+00,-1.199999999999999956e+00,1.200000000000000178e+00,2.076591557589075521e+01
5.800000000000000711e+00,-1.199999999999999956e+00,1.200000000000000178e+00,1.875772921013879824e+01
6.200000000000000178e+00,-1.199999999999999956e+00,1.200000000000000178e+00,1.585266614554503661e+01
4.599999999999999645e+00,-7.999999999999998224e-01,1.200000000000000178e+00,2.061421462268110716e+01
5.000000000000000000e+00,-7.999999999999998224e-01,1.200000000000000178e+00,2.779511082945365175e+01
5.400000000000000355e+00,-7.999999999999998224e-01,1.200000000000000178e+00,2.935894574819717562e+01
5.800000000000000711e+00,-7.999999999999998224e-01,1.200000000000000178e+00,2.518269652588888974e+01
6.200000000000000178e+00,-7.999999999999998224e-01,1.200000000000000178e+00,1.973540282729907247e+01
6.600000000000000533e+00,-7.999999999999998224e-01,1.200000000000000178e+00,1.559612913270900059e+01
7.000000000000000000e+00,-7.999999999999998224e-01,1.200000000000000178e+00,1.544859889639730355e+01
7.400000000000000355e+00,-7.999999999999998224e-01,1.200000000000000178e+00,1.522231348542972995e+01
4.599999999999999645e+00,-3.999999999999999112e-01,1.200000000000000178e+00,2.374603326347923726e+01
5.000000000000000000e+00,-3.999999999999999112e-01,1.200000000000000178e+00,4.029997982029679093e+01
5.400000000000000355e+00,-3.999999999999999112e-01,1.200000000000000178e+00,4.368820736438679120e+01
5.800000000000000711e+00,-3.999999999999999112e-01,1.200000000000000178e+00,3.436939867859791065e+01
6.200000000000000178e+00,-3.999999999999999112e-01,1.200000000000000178e+00,2.525295288663202697e+01
6.600000000000000533e+00,-3.999999999999999112e-01,1.200000000000000178e+00,2.024207950227297204e+01
7.000000000000000000e+00,-3.999999999999999112e-01,1.200000000000000178e+00,1.919087291070562884e+01
7.400000000000000355e+00,-3.999999999999999112e-01,1.200000000000000178e+00,1.731603710805208252e+01
7.800000000000000711e+00,-3.999999999999999112e-01,1.200000000000000178e+00,1.514995525658314790e+01
4.599999999999999645e+00,0.000000000000000000e+00,1.200000000000000178e+00,2.430049090276416734e+01
5.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000178e+00,4.862084377943918412e+01
5.400000000000000355e+00,0.000000000000000000e+00,1.200000000000000178e+00,5.509523104604480181e+01
5.800000000000000711e+00,0.000000000000000000e+00,1.200000000000000178e+00,4.155614788274554883e+01
6.200000000000000178e+00,0.000000000000000000e+00,1.200000000000000178e+00,2.825979210753420290e+01
6.600000000000000533e+00,0.000000000000000000e+00,1.200000000000000178e+00,2.129536156963627036e+01
7.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000178e+00,1.960068545577665944e+01
7.400000000000000355e+00,0.000000000000000000e+00,1.200000000000000178e+00,1.717748088771904236e+01
4.200000000000000178e+00,4.000000000000003553e-01,1.200000000000000178e+00,1.592285662440772853e+01
4.599999999999999645e+00,4.000000000000003553e-01,1.200000000000000178e+00,2.498860345063484445e+01
5.000000000000000000e+00,4.000000000000003553e-01,1.200000000000000178e+00,4.499690613329421751e+01
5.400000000000000355e+00,4.000000000000003553e-01,1.200000000000000178e+00,5.612770573872423086e+01
5.800000000000000711e+00,4.000000000000003553e-01,1.200000000000000178e+00,4.189350533293572454e+01
6.200000000000000178e+00,4.000000000000003553e-01,1.200000000000000178e+00,2.604273153259556040e+01
6.600000000000000533e+00,4.000000000000003553e-01,1.200000000000000178e+00,1.735204548369429034e+01
4.200000000000000178e+00,8.000000000000002665e-01,1.200000000000000178e+00,1.773051409559159808e+01
4.599999999999999645e+00,8.000000000000002665e-01,1.200000000000000178e+00,2.379543335731226961e+01
5.000000000000000000e+00,8.000000000000002665e-01,1.200000000000000178e+00,3.689007795035669091e+01
5.400000000000000355e+00,8.000000000000002665e-01,1.200000000000000178e+00,4.554397722108856073e+01
5.800000000000000711e+00,8.000000000000002665e-01,1.200000000000000178e+00,3.430250554982056599e+01
6.200000000000000178e+00,8.000000000000002665e-01,1.200000000000000178e+00,2.165706471076477513e+01
3.800000000000000266e+00,1.200000000000000178e+00,1.200000000000000178e+00,1.572831593966858854e+01
4.200000000000000178e+00,1.200000000000000178e+00,1.200000000000000178e+00,1.948283650812445700e+01
4.599999999999999645e+00,1.200000000000000178e+00,1.200000000000000178e+00,2.298981794677512980e+01
5.000000000000000000e+00,1.200000000000000178e+00,1.200000000000000178e+00,2.678308578137724183e+01
5.400000000000000355e+00,1.200000000000000178e+00,1.200000000000000178e+00,2.773546622548197860e+01
5.800000000000000711e+00,1.200000000000000178e+00,1.200000000000000178e+00,2.320221094410193885e+01
6.200000000000000178e+00,1.200000000000000178e+00,1.200000000000000178e+00,1.891768400173624087e+01
3.800000000000000266e+00,1.600000000000000089e+00,1.200000000000000178e+00,1.558163197361947105e+01
4.200000000000000178e+00,1.600000000000000089e+00,1.200000000000000178e+00,1.821453605599020520e+01
4.599999999999999645e+00,1.600000000000000089e+00,1.200000000000000178e+00,2.008006595916391390e+01
5.000000000000000000e+00,1.600000000000000089e+00,1.200000000000000178e+00,2.038319930956738801e+01
5.400000000000000355e+00,1.600000000000000089e+00,1.200000000000000178e+00,1.914255124094770011e+01
5.800000000000000711e+00,1.600000000000000089e+00,1.200000000000000178e+00,1.655307709393521165e+01
6.200000000000000178e+00,1.600000000000000089e+00,1.200000000000000178e+00,1.608748804245193753e+01
4.200000000000000178e+00,2.000000000000000000e+00,1.200000000000000178e+00,1.623222246476701969e+01
4.599999999999999645e+00,2.000000000000000000e+00,1.200000000000000178e+00,1.710739601614752914e+01
5.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000178e+00,1.698839276461628245e+01
5.400000000000000355e+00,2.000000000000000000e+00,1.200000000000000178e+00,1.603778236663035628e+01
4.599999999999999645e+00,2.400000000000000355e+00,1.200000000000000178e+00,1.505091768886057402e+01
4.599999999999999645e+00,-1.600000000000000089e+00,1.600000000000000089e+00,1.542327059213999618e+01
5.000000000000000000e+00,-1.600000000000000089e+00,1.600000000000000089e+00,1.713861101580245361e+01
5.400000000000000355e+00,-1.600000000000000089e+00,1.600000000000000089e+00,1.732755083362106063e+01
5.800000000000000711e+00,-1.600000000000000089e+00,1.600000000000000089e+00,1.637177505141627165e+01
6.200000000000000178e+00,-1.600000000000000089e+00,1.600000000000000089e+00,1.541028865641899692e+01
4.599999999999999645e+00,-1.199999999999999956e+00,1.600000000000000089e+00,1.839148959310514897e+01
5.000000000000000000e+00,-1.199999999999999956e+00,1.600000000000000089e+00,2.204645638263051666e+01
5.400000000000000355e+00,-1.199999999999999956e+00,1.600000000000000089e+00,2.252879993265410263e+01
5.800000000000000711e+00,-1.199999999999999956e+00,1.600000000000000089e+00,2.040452939075978733e+01
6.200000000000000178e+00,-1.199999999999999956e+00,1.600000000000000089e+00,1.803125055321856962e+01
6.600000000000000533e+00,-1.199999999999999956e+00,1.600000000000000089e+00,1.587056178230208126e+01
4.200000000000000178e+00,-7.999999999999998224e-01,1.600000000000000089e+00,1.529371498058553591e+01
4.599999999999999645e+00,-7.999999999999998224e-01,1.600000000000000089e+00,2.273690692910609101e+01
5.000000000000000000e+00,-7.999999999999998224e-01,1.600000000000000089e+00,3.123638375564022596e+01
5.400000000000000355e+00,-7.999999999999998224e-01,1.600000000000000089e+00,3.283924731791731233e+01
5.800000000000000711e+00,-7.999999999999998224e-01,1.600000000000000089e+00,2.873944698335238712e+01
6.200000000000000178e+00,-7.999999999999998224e-01,1.600000000000000089e+00,2.301226666408855337e+01
6.600000000000000533e+00,-7.999999999999998224e-01,1.600000000000000089e+00,1.896844856868925788e+01
7.000000000000000000e+00,-7.999999999999998224e-01,1.600000000000000089e+00,1.726202795783586197e+01
7.400000000000000355e+00,-7.999999999999998224e-01,1.600000000000000089e+00,1.613822405453494113e+01
4.200000000000000178e+00,-3.999999999999999112e-01,1.600000000000000089e+00,1.537675170657977475e+01
4.599999999999999645e+00,-3.999999999999999112e-01,1.600000000000000089e+00,2.741447999378227607e+01
5.000000000000000000e+00,-3.999999999999999112e-01,1.600000000000000089e+00,5.245902604612277287e+01
5.400000000000000355e+00,-3.999999999999999112e-01,1.600000000000000089e+00,5.400529080453086550e+01
5.800000000000000711e+00,-3.999999999999999112e-01,1.600000000000000089e+00,4.099814857593943174e+01
6.200000000000000178e+00,-3.999999999999999112e-01,1.600000000000000089e+00,2.996450451708389551e+01
6.600000000000000533e+00,-3.999999999999999112e-01,1.600000000000000089e+00,2.353248815578531250e+01
7.000000000000000000e+00,-3.999999999999999112e-01,1.600000000000000089e+00,2.059904742052303561e+01
7.400000000000000355e+00,-3.999999999999999112e-01,1.600000000000000089e+00,1.806697124643481800e+01
7.800000000000000711e+00,-3.999999999999999112e-01,1.600000000000000089e+00,1.577588960069489410e+01
4.200000000000000178e+00,0.000000000000000000e+00,1.600000000000000089e+00,1.533969002964635386e+01
4.599999999999999645e+00,0.000000000000000000e+00,1.600000000000000089e+00,2.850257113906259221e+01
5.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000089e+00,6.467937936727739157e+01
5.400000000000000355e+00,0.000000000000000000e+00,1.600000000000000089e+00,7.069485074834156535e+01
5.800000000000000711e+00,0.000000000000000000e+00,1.600000000000000089e+00,5.179672834785528579e+01
6.200000000000000178e+00,0.000000000000000000e+00,1.600000000000000089e+00,3.488191465830858107e+01
6.600000000000000533e+00,0.000000000000000000e+00,1.600000000000000089e+00,2.565375361463590309e+01
7.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000089e+00,2.149506925251964518e+01
7.400000000000000355e+00,0.000000000000000000e+00,1.600000000000000089e+00,1.821701045247463568e+01
7.800000000000000711e+00,0.000000000000000000e+00,1.600000000000000089e+00,1.561927029252051469e+01
4.200000000000000178e+00,4.000000000000003553e-01,1.600000000000000089e+00,1.702137600360444836e+01
4.599999999999999645e+00,4.000000000000003553e-01,1.600000000000000089e+00,2.804662172079612503e+01
5.000000000000000000e+00,4.000000000000003553e-01,1.600000000000000089e+00,5.568877490040285494e+01
5.400000000000000355e+00,4.000000000000003553e-01,1.600000000000000089e+00,7.538000375874018744e+01
5.800000000000000711e+00,4.000000000000003553e-01,1.600000000000000089e+00,5.490072925851117702e+01
6.200000000000000178e+00,4.000000000000003553e-01,1.600000000000000089e+00,3.407438573185577013e+01
6.600000000000000533e+00,4.000000000000003553e-01,1.600000000000000089e+00,2.320737894050468952e+01
7.000000000000000000e+00,4.000000000000003553e-01,1.600000000000000089e+00,1.846523621017007954e+01
7.400000000000000355e+00,4.000000000000003553e-01,1.600000000000000089e+00,1.603143643497138626e+01
4.200000000000000178e+00,8.000000000000002665e-01,1.600000000000000089e+00,1.818952306378135120e+01
4.599999999999999645e+00,8.000000000000002665e-01,1.600000000000000089e+00,2.454811704827601915e+01
5.000000000000000000e+00,8.000000000000002665e-01,1.600000000000000089e+00,4.325941857831068660e+01
5.400000000000000355e+00,8.000000000000002665e-01,1.600000000000000089e+00,6.449501491512907592e+01
5.800000000000000711e+00,8.000000000000002665e-01,1.600000000000000089e+00,4.549324695004928998e+01
6.200000000000000178e+00,8.000000000000002665e-01,1.600000000000000089e+00,2.886296676007733808e+01
6.600000000000000533e+00,8.000000000000002665e-01,1.600000000000000089e+00,1.969029382735731559e+01
7.000000000000000000e+00,8.000000000000002665e-01,1.600000000000000089e+00,1.562505495374202980e+01
3.800000000000000266e+00,1.200000000000000178e+00,1.600000000000000089e+00,1.594081213281611120e+01
4.200000000000000178e+00,1.200000000000000178e+00,1.600000000000000089e+00,1.955985026457073417e+01
4.599999999999999645e+00,1.200000000000000178e+00,1.600000000000000089e+00,2.359290920821984372e+01
5.000000000000000000e+00,1.200000000000000178e+00,1.600000000000000089e+00,3.028072873767748519e+01
5.400000000000000355e+00,1.200000000000000178e+00,1.600000000000000089e+00,3.404127155256706772e+01
5.800000000000000711e+00,1.200000000000000178e+00,1.600000000000000089e+00,2.913862883799829362e+01
6.200000000000000178e+00,1.200000000000000178e+00,1.600000000000000089e+00,2.289253497330300391e+01
6.600000000000000533e+00,1.200000000000000178e+00,1.600000000000000089e+00,1.742627549068435400e+01
3.800000000000000266e+00,1.600000000000000089e+00,1.600000000000000089e+00,1.587104461094868135e+01
4.200000000000000178e+00,1.600000000000000089e+00,1.600000000000000089e+00,1.869788160481918737e+01
4.599999999999999645e+00,1.600000000000000089e+00,1.600000000000000089e+00,2.110737740134606710e+01
5.000000000000000000e+00,1.600000000000000089e+00,1.600000000000000089e+00,2.249508719228979814e+01
5.400000000000000355e+00,1.600000000000000089e+00,1.600000000000000089e+00,2.213818051745165860e+01
5.800000000000000711e+00,1.600000000000000089e+00,1.600000000000000089e+00,2.004119100936769726e+01
6.200000000000000178e+00,1.600000000000000089e+00,1.600000000000000089e+00,1.853955593791880219e+01
6.600000000000000533e+00,1.600000000000000089e+00,1.600000000000000089e+00,1.559726683475355635e+01
4.200000000000000178e+00,2.000000000000000000e+00,1.600000000000000089e+00,1.674846440848280693e+01
4.599999999999999645e+00,2.000000000000000000e+00,1.600000000000000089e+00,1.796607936336241096e+01
5.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000089e+00,1.828377356443785118e+01
5.400000000000000355e+00,2.000000000000000000e+00,1.600000000000000089e+00,1.768177143197113210e+01
5.800000000000000711e+00,2.000000000000000000e+00,1.600000000000000089e+00,1.663736534694104563e+01
6.200000000000000178e+00,2.000000000000000000e+00,1.600000000000000089e+00,1.555157265437651581e+01
4.200000000000000178e+00,2.400000000000000355e+00,1.600000000000000089e+00,1.504877937312942748e+01
4.599999999999999645e+00,2.400000000000000355e+00,1.600000000000000089e+00,1.567063693272691438e+01
5.000000000000000000e+00,2.400000000000000355e+00,1.600000000000000089e+00,1.573325297921313570e+01
5.400000000000000355e+00,2.400000000000000355e+00,1.600000000000000089e+00,1.529952005822272021e+01
5.400000000000000355e+00,-2.000000000000000000e+00,2.000000000000000000e+00,1.514763967597378702e+01
4.599999999999999645e+00,-1.600000000000000089e+00,2.000000000000000000e+00,1.578545159594858482e+01
5.000000000000000000e+00,-1.600000000000000089e+00,2.000000000000000000e+00,1.760510570140004205e+01
5.400000000000000355e+00,-1.600000000000000089e+00,2.000000000000000000e+00,1.810579158235046648e+01
5.800000000000000711e+00,-1.600000000000000089e+00,2.000000000000000000e+00,1.746457453432309137e+01
6.200000000000000178e+00,-1.600000000000000089e+00,2.000000000000000000e+00,1.640724435719647190e+01
6.600000000000000533e+00,-1.600000000000000089e+00,2.000000000000000000e+00,1.524437812040007501e+01
4.599999999999999645e+00,-1.199999999999999956e+00,2.000000000000000000e+00,1.879853389038670741e+01
5.000000000000000000e+00,-1.199999999999999956e+00,2.000000000000000000e+00,2.240290630645471737e+01
5.400000000000000355e+00,-1.199999999999999956e+00,2.000000000000000000e+00,2.349560032402441223e+01
5.800000000000000711e+00,-1.199999999999999956e+00,2.000000000000000000e+00,2.200441716154563920e+01
6.200000000000000178e+00,-1.199999999999999956e+00,2.000000000000000000e+00,1.975040515949168096e+01
6.600000000000000533e+00,-1.199999999999999956e+00,2.000000000000000000e+00,1.761523300391171887e+01
7.000000000000000000e+00,-1.199999999999999956e+00,2.000000000000000000e+00,1.609162435938410951e+01
7.400000000000000355e+00,-1.199999999999999956e+00,2.000000000000000000e+00,1.500526942132052000e+01
4.200000000000000178e+00,-7.999999999999998224e-01,2.000000000000000000e+00,1.620032115281810547e+01
4.599999999999999645e+00,-7.999999999999998224e-01,2.000000000000000000e+00,2.304563513174110412e+01
5.000000000000000000e+00,-7.999999999999998224e-01,2.000000000000000000e+00,3.043768090513017910e+01
5.400000000000000355e+00,-7.999999999999998224e-01,2.000000000000000000e+00,3.289639565441474645e+01
5.800000000000000711e+00,-7.999999999999998224e-01,2.000000000000000000e+00,2.985163135068097517e+01
6.200000000000000178e+00,-7.999999999999998224e-01,2.000000000000000000e+00,2.506525107538829999e+01
6.600000000000000533e+00,-7.999999999999998224e-01,2.000000000000000000e+00,2.112501050713554562e+01
7.000000000000000000e+00,-7.999999999999998224e-01,2.000000000000000000e+00,1.854101038894690490e+01
7.400000000000000355e+00,-7.999999999999998224e-01,2.000000000000000000e+00,1.670401582336924662e+01
7.800000000000000711e+00,-7.999999999999998224e-01,2.000000000000000000e+00,1.518415392689770549e+01
4.200000000000000178e+00,-3.999999999999999112e-01,2.000000000000000000e+00,1.731821773634514727e+01
4.599999999999999645e+00,-3.999999999999999112e-01,2.000000000000000000e+00,2.776793341209111077e+01
5.000000000000000000e+00,-3.999999999999999112e-01,2.000000000000000000e+00,4.261438571987523005e+01
5.400000000000000355e+00,-3.999999999999999112e-01,2.000000000000000000e+00,4.757836362423713439e+01
5.800000000000000711e+00,-3.999999999999999112e-01,2.000000000000000000e+00,4.065488071522219116e+01
6.200000000000000178e+00,-3.999999999999999112e-01,2.000000000000000000e+00,3.172735170354424028e+01
6.600000000000000533e+00,-3.999999999999999112e-01,2.000000000000000000e+00,2.520348288048788277e+01
7.000000000000000000e+00,-3.999999999999999112e-01,2.000000000000000000e+00,2.112881012185998486e+01
7.400000000000000355e+00,-3.999999999999999112e-01,2.000000000000000000e+00,1.824527245904621608e+01
7.800000000000000711e+00,-3.999999999999999112e-01,2.000000000000000000e+00,1.601076894212032542e+01
