"x","y","z","mean"
5.299999999999999822e+00,-3.999999999999999112e-01,4.000000000000000222e-01,2.302656088896801378e+01
5.400000000000000355e+00,-3.999999999999999112e-01,4.000000000000000222e-01,2.292639055501355827e+01
5.500000000000000000e+00,-3.999999999999999112e-01,4.000000000000000222e-01,2.253715364766208751e+01
5.600000000000000533e+00,-3.999999999999999112e-01,4.000000000000000222e-01,2.189980489436820932e+01
5.700000000000000178e+00,-3.999999999999999112e-01,4.000000000000000222e-01,2.107279087185942856e+01
5.800000000000000711e+00,-3.999999999999999112e-01,4.000000000000000222e-01,2.012352373669479988e+01
4.900000000000000355e+00,-2.999999999999998224e-01,4.000000000000000222e-01,2.111958937744511644e+01
5.000000000000000000e+00,-2.999999999999998224e-01,4.000000000000000222e-01,2.216979560212026001e+01
5.100000000000000533e+00,-2.999999999999998224e-01,4.000000000000000222e-01,2.300829411334497365e+01
5.200000000000000178e+00,-2.999999999999998224e-01,4.000000000000000222e-01,2.356817772757995400e+01
5.299999999999999822e+00,-2.999999999999998224e-01,4.000000000000000222e-01,2.380467357172287990e+01
5.400000000000000355e+00,-2.999999999999998224e-01,4.000000000000000222e-01,2.370275896075420619e+01
5.500000000000000000e+00,-2.999999999999998224e-01,4.000000000000000222e-01,2.327927643868269314e+01
5.600000000000000533e+00,-2.999999999999998224e-01,4.000000000000000222e-01,2.257926719941909255e+01
5.700000000000000178e+00,-2.999999999999998224e-01,4.000000000000000222e-01,2.166794295171201057e+01
5.800000000000000711e+00,-2.999999999999998224e-01,4.000000000000000222e-01,2.062069201827766918e+01
4.800000000000000711e+00,-1.999999999999999556e-01,4.000000000000000222e-01,2.027831986655750995e+01
4.900000000000000355e+00,-1.999999999999999556e-01,4.000000000000000222e-01,2.154342626539443728e+01
5.000000000000000000e+00,-1.999999999999999556e-01,4.000000000000000222e-01,2.267269515431410554e+01
5.100000000000000533e+00,-1.999999999999999556e-01,4.000000000000000222e-01,2.357977498616897805e+01
5.200000000000000178e+00,-1.999999999999999556e-01,4.000000000000000222e-01,2.418918298287908897e+01
5.299999999999999822e+00,-1.999999999999999556e-01,4.000000000000000222e-01,2.444910954535567882e+01
5.400000000000000355e+00,-1.999999999999999556e-01,4.000000000000000222e-01,2.434051844802170095e+01
5.500000000000000000e+00,-1.999999999999999556e-01,4.000000000000000222e-01,2.388004115856185905e+01
5.600000000000000533e+00,-1.999999999999999556e-01,4.000000000000000222e-01,2.311615290062381689e+01
5.700000000000000178e+00,-1.999999999999999556e-01,4.000000000000000222e-01,2.212017121239024320e+01
5.800000000000000711e+00,-1.999999999999999556e-01,4.000000000000000222e-01,2.097485481575327881e+01
4.800000000000000711e+00,-9.999999999999986677e-02,4.000000000000000222e-01,2.054442414460408273e+01
4.900000000000000355e+00,-9.999999999999986677e-02,4.000000000000000222e-01,2.186755758383626969e+01
5.000000000000000000e+00,-9.999999999999986677e-02,4.000000000000000222e-01,2.305381692984653341e+01
5.100000000000000533e+00,-9.999999999999986677e-02,4.000000000000000222e-01,2.400996321274728729e+01
5.200000000000000178e+00,-9.999999999999986677e-02,4.000000000000000222e-01,2.465316381688624148e+01
5.299999999999999822e+00,-9.999999999999986677e-02,4.000000000000000222e-01,2.492526617050985394e+01
5.400000000000000355e+00,-9.999999999999986677e-02,4.000000000000000222e-01,2.480329803045292891e+01
5.500000000000000000e+00,-9.999999999999986677e-02,4.000000000000000222e-01,2.430320967937411680e+01
5.600000000000000533e+00,-9.999999999999986677e-02,4.000000000000000222e-01,2.347606368770009411e+01
5.700000000000000178e+00,-9.999999999999986677e-02,4.000000000000000222e-01,2.239825831426474423e+01
5.800000000000000711e+00,-9.999999999999986677e-02,4.000000000000000222e-01,2.115888363489306911e+01
4.800000000000000711e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.073097721040551278e+01
4.900000000000000355e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.208431424828970435e+01
5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.330032431532265846e+01
5.100000000000000533e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.428094829255953258e+01
5.200000000000000178e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.493785962367203268e+01
5.299999999999999822e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.520784579383307644e+01
5.400000000000000355e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.506449008484397822e+01
5.500000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.452274611435853302e+01
5.600000000000000533e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.363530595678479429e+01
5.700000000000000178e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.248231184116924553e+01
5.800000000000000711e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.115773929928061037e+01
4.800000000000000711e+00,1.000000000000000888e-01,4.000000000000000222e-01,2.083899098609567346e+01
4.900000000000000355e+00,1.000000000000000888e-01,4.000000000000000222e-01,2.219172422845997872e+01
5.000000000000000000e+00,1.000000000000000888e-01,4.000000000000000222e-01,2.340683554069302019e+01
5.100000000000000533e+00,1.000000000000000888e-01,4.000000000000000222e-01,2.438389624377001752e+01
5.200000000000000178e+00,1.000000000000000888e-01,4.000000000000000222e-01,2.503145376041381809e+01
5.299999999999999822e+00,1.000000000000000888e-01,4.000000000000000222e-01,2.528305458819507123e+01
5.400000000000000355e+00,1.000000000000000888e-01,4.000000000000000222e-01,2.510975951256769179e+01
5.500000000000000000e+00,1.000000000000000888e-01,4.000000000000000222e-01,2.452543082957079079e+01
5.600000000000000533e+00,1.000000000000000888e-01,4.000000000000000222e-01,2.358340520193944911e+01
5.700000000000000178e+00,1.000000000000000888e-01,4.000000000000000222e-01,2.236599531205117586e+01
5.800000000000000711e+00,1.000000000000000888e-01,4.000000000000000222e-01,2.097026309867440474e+01
4.800000000000000711e+00,2.000000000000001776e-01,4.000000000000000222e-01,2.087227024133536446e+01
4.900000000000000355e+00,2.000000000000001776e-01,4.000000000000000222e-01,2.219253959120469943e+01
5.000000000000000000e+00,2.000000000000001776e-01,4.000000000000000222e-01,2.337475775977630121e+01
5.100000000000000533e+00,2.000000000000001776e-01,4.000000000000000222e-01,2.431877411580617121e+01
5.200000000000000178e+00,2.000000000000001776e-01,4.000000000000000222e-01,2.493270842164481138e+01
5.299999999999999822e+00,2.000000000000001776e-01,4.000000000000000222e-01,2.514908800469562067e+01
5.400000000000000355e+00,2.000000000000001776e-01,4.000000000000000222e-01,2.493774433394568035e+01
5.500000000000000000e+00,2.000000000000001776e-01,4.000000000000000222e-01,2.431158729010873998e+01
5.600000000000000533e+00,2.000000000000001776e-01,4.000000000000000222e-01,2.332364738572286456e+01
5.700000000000000178e+00,2.000000000000001776e-01,4.000000000000000222e-01,2.205667650145832326e+01
5.800000000000000711e+00,2.000000000000001776e-01,4.000000000000000222e-01,2.060874315835800985e+01
4.800000000000000711e+00,3.000000000000002665e-01,4.000000000000000222e-01,2.083606034141862295e+01
4.900000000000000355e+00,3.000000000000002665e-01,4.000000000000000222e-01,2.209281327259130734e+01
5.000000000000000000e+00,3.000000000000002665e-01,4.000000000000000222e-01,2.321087854499166170e+01
5.100000000000000533e+00,3.000000000000002665e-01,4.000000000000000222e-01,2.409304067247824932e+01
5.200000000000000178e+00,3.000000000000002665e-01,4.000000000000000222e-01,2.464980492169978632e+01
5.299999999999999822e+00,3.000000000000002665e-01,4.000000000000000222e-01,2.481510883426524217e+01
5.400000000000000355e+00,3.000000000000002665e-01,4.000000000000000222e-01,2.455908665878125419e+01
5.500000000000000000e+00,3.000000000000002665e-01,4.000000000000000222e-01,2.389401960425662708e+01
5.600000000000000533e+00,3.000000000000002665e-01,4.000000000000000222e-01,2.287174339703906867e+01
5.700000000000000178e+00,3.000000000000002665e-01,4.000000000000000222e-01,2.157363719505005761e+01
5.800000000000000711e+00,3.000000000000002665e-01,4.000000000000000222e-01,2.009650704458015369e+01
4.800000000000000711e+00,4.000000000000003553e-01,4.000000000000000222e-01,2.073589063210002337e+01
4.900000000000000355e+00,4.000000000000003553e-01,4.000000000000000222e-01,2.190050450426663886e+01
5.000000000000000000e+00,4.000000000000003553e-01,4.000000000000000222e-01,2.292576515575916218e+01
5.100000000000000533e+00,4.000000000000003553e-01,4.000000000000000222e-01,2.371989134182222259e+01
5.200000000000000178e+00,4.000000000000003553e-01,4.000000000000000222e-01,2.419848011287828271e+01
5.299999999999999822e+00,4.000000000000003553e-01,4.000000000000000222e-01,2.429928601103191355e+01
5.400000000000000355e+00,4.000000000000003553e-01,4.000000000000000222e-01,2.399433271626639552e+01
5.500000000000000000e+00,4.000000000000003553e-01,4.000000000000000222e-01,2.329568431977492438e+01
5.600000000000000533e+00,4.000000000000003553e-01,4.000000000000000222e-01,2.225315784259718299e+01
5.700000000000000178e+00,4.000000000000003553e-01,4.000000000000000222e-01,2.094494933692065786e+01
4.800000000000000711e+00,5.000000000000000000e-01,4.000000000000000222e-01,2.057686184788904526e+01
4.900000000000000355e+00,5.000000000000000000e-01,4.000000000000000222e-01,2.162447470530245042e+01
5.000000000000000000e+00,5.000000000000000000e-01,4.000000000000000222e-01,2.253244011936691393e+01
5.100000000000000533e+00,5.000000000000000000e-01,4.000000000000000222e-01,2.321661116255154411e+01
5.200000000000000178e+00,5.000000000000000000e-01,4.000000000000000222e-01,2.360006906804292370e+01
5.299999999999999822e+00,5.000000000000000000e-01,4.000000000000000222e-01,2.362653583086452613e+01
5.400000000000000355e+00,5.000000000000000000e-01,4.000000000000000222e-01,2.327136375008500480e+01
5.500000000000000000e+00,5.000000000000000000e-01,4.000000000000000222e-01,2.254678375818591007e+01
5.600000000000000533e+00,5.000000000000000000e-01,4.000000000000000222e-01,2.149983338948241141e+01
5.700000000000000178e+00,5.000000000000000000e-01,4.000000000000000222e-01,2.020381681587423373e+01
4.800000000000000711e+00,6.000000000000000888e-01,4.000000000000000222e-01,2.036343129387643813e+01
4.900000000000000355e+00,6.000000000000000888e-01,4.000000000000000222e-01,2.127400426567966463e+01
5.000000000000000000e+00,6.000000000000000888e-01,4.000000000000000222e-01,2.204554861447755698e+01
5.100000000000000533e+00,6.000000000000000888e-01,4.000000000000000222e-01,2.260333512593569694e+01
5.200000000000000178e+00,6.000000000000000888e-01,4.000000000000000222e-01,2.287982995895249516e+01
5.299999999999999822e+00,6.000000000000000888e-01,4.000000000000000222e-01,2.282641055356073068e+01
5.400000000000000355e+00,6.000000000000000888e-01,4.000000000000000222e-01,2.242286914545295318e+01
5.500000000000000000e+00,6.000000000000000888e-01,4.000000000000000222e-01,2.168186106061611440e+01
5.600000000000000533e+00,6.000000000000000888e-01,4.000000000000000222e-01,2.064696181661056684e+01
4.800000000000000711e+00,7.000000000000001776e-01,4.000000000000000222e-01,2.009958573038778340e+01
4.900000000000000355e+00,7.000000000000001776e-01,4.000000000000000222e-01,2.085873246694264083e+01
5.000000000000000000e+00,7.000000000000001776e-01,4.000000000000000222e-01,2.148095075515803742e+01
5.100000000000000533e+00,7.000000000000001776e-01,4.000000000000000222e-01,2.190219888867893516e+01
5.200000000000000178e+00,7.000000000000001776e-01,4.000000000000000222e-01,2.206560196594327650e+01
5.299999999999999822e+00,7.000000000000001776e-01,4.000000000000000222e-01,2.193126863149534245e+01
5.400000000000000355e+00,7.000000000000001776e-01,4.000000000000000222e-01,2.148409043038535060e+01
5.500000000000000000e+00,7.000000000000001776e-01,4.000000000000000222e-01,2.073722269061632062e+01
4.900000000000000355e+00,8.000000000000002665e-01,4.000000000000000222e-01,2.038879629697527562e+01
5.000000000000000000e+00,8.000000000000002665e-01,4.000000000000000222e-01,2.085549717359066690e+01
5.100000000000000533e+00,8.000000000000002665e-01,4.000000000000000222e-01,2.113665273339211481e+01
5.200000000000000178e+00,8.000000000000002665e-01,4.000000000000000222e-01,2.118661781464347982e+01
5.299999999999999822e+00,8.000000000000002665e-01,4.000000000000000222e-01,2.097462574063952800e+01
5.400000000000000355e+00,8.000000000000002665e-01,4.000000000000000222e-01,2.049082922221327152e+01
5.000000000000000000e+00,9.000000000000003553e-01,4.000000000000000222e-01,2.018673743084429617e+01
5.100000000000000533e+00,9.000000000000003553e-01,4.000000000000000222e-01,2.033069112210440110e+01
5.200000000000000178e+00,9.000000000000003553e-01,4.000000000000000222e-01,2.027225966791234413e+01
5.100000000000000533e+00,-7.999999999999998224e-01,5.000000000000000000e-01,2.012896320609931422e+01
5.200000000000000178e+00,-7.999999999999998224e-01,5.000000000000000000e-01,2.043376186443959597e+01
5.299999999999999822e+00,-7.999999999999998224e-01,5.000000000000000000e-01,2.052807425231684846e+01
5.400000000000000355e+00,-7.999999999999998224e-01,5.000000000000000000e-01,2.040922152129305545e+01
5.500000000000000000e+00,-7.999999999999998224e-01,5.000000000000000000e-01,2.009107245752527859e+01
5.000000000000000000e+00,-6.999999999999999556e-01,5.000000000000000000e-01,2.054791684198658785e+01
5.100000000000000533e+00,-6.999999999999999556e-01,5.000000000000000000e-01,2.115036272251521154e+01
5.200000000000000178e+00,-6.999999999999999556e-01,5.000000000000000000e-01,2.153198940921847893e+01
5.299999999999999822e+00,-6.999999999999999556e-01,5.000000000000000000e-01,2.166748819068403620e+01
5.400000000000000355e+00,-6.999999999999999556e-01,5.000000000000000000e-01,2.155209885625940913e+01
5.500000000000000000e+00,-6.999999999999999556e-01,5.000000000000000000e-01,2.120188662026190940e+01
